image,sigma_s,sigma_r,alpha_r,psnr,ssim,gastal_admm_it,farbman_admm_it,success,tol
kodim01.png,137.29942615093057,55.42857142857143,0.75,37.347941695118486,0.9787730712405818,10,20,1,0.001
kodim01.png,137.29942615093057,55.42857142857143,0.8,37.95518912591222,0.9801659866860143,10,20,1,0.001
kodim01.png,137.29942615093057,55.42857142857143,0.8500000000000001,40.19671335554317,0.9866582569618056,10,10,1,0.001
kodim01.png,137.29942615093057,55.42857142857143,0.9,41.01367168267592,0.9887517466320788,10,10,1,0.001
kodim01.png,137.29942615093057,55.42857142857143,0.95,41.90548308266554,0.9905951368410848,10,10,1,0.001
kodim01.png,137.29942615093057,55.42857142857143,1.0,42.64324288838537,0.9920271073117329,10,10,1,0.001
kodim01.png,137.29942615093057,73.57142857142857,0.5,32.185945903441606,0.9777342049607516,10,20,1,0.001
kodim01.png,137.29942615093057,73.57142857142857,0.55,32.94983724055621,0.9778261969940744,10,20,1,0.001
kodim01.png,137.29942615093057,73.57142857142857,0.6,33.763932776976986,0.9779382738562907,10,20,1,0.001
kodim01.png,137.29942615093057,73.57142857142857,0.65,34.5998426288137,0.9780307425140905,10,20,1,0.001
kodim01.png,137.29942615093057,73.57142857142857,0.7,35.42318405078053,0.978135801328207,10,20,1,0.001
kodim01.png,137.29942615093057,73.57142857142857,0.75,36.195727589678185,0.9783558681553873,10,20,1,0.001
kodim01.png,137.29942615093057,73.57142857142857,0.8,36.88960043105887,0.9788645526912837,10,20,1,0.001
kodim01.png,137.29942615093057,73.57142857142857,0.8500000000000001,37.500165977713344,0.9797801065711091,10,20,1,0.001
kodim01.png,137.29942615093057,73.57142857142857,0.9,38.04376140049222,0.9810866907305285,10,20,1,0.001
kodim01.png,137.29942615093057,73.57142857142857,0.95,38.527300230342824,0.9826288224227715,10,20,1,0.001
kodim01.png,137.29942615093057,73.57142857142857,1.0,41.1115780950026,0.9890982875258301,10,10,1,0.001
kodim01.png,137.29942615093057,91.71428571428571,0.5,31.443412164337865,0.979067961350047,10,20,1,0.001
kodim01.png,137.29942615093057,91.71428571428571,0.55,32.128840164856996,0.9789797780897491,10,20,1,0.001
kodim01.png,137.29942615093057,91.71428571428571,0.6,32.869518048363716,0.9789368066920368,10,20,1,0.001
kodim01.png,137.29942615093057,91.71428571428571,0.65,33.65131714370492,0.9789182098239395,10,20,1,0.001
kodim01.png,137.29942615093057,91.71428571428571,0.7,34.449506665128794,0.9788781686294247,10,20,1,0.001
kodim01.png,137.29942615093057,91.71428571428571,0.75,35.23479502908107,0.9788114887605773,10,20,1,0.001
kodim01.png,137.29942615093057,91.71428571428571,0.8,35.977696609048444,0.9788427748584605,10,20,1,0.001
kodim01.png,137.29942615093057,91.71428571428571,0.8500000000000001,36.65238757390833,0.9791426783171499,10,20,1,0.001
kodim01.png,137.29942615093057,91.71428571428571,0.9,37.2513826345957,0.9798287685633041,10,20,1,0.001
kodim01.png,137.29942615093057,91.71428571428571,0.95,37.78578576564862,0.9808874114364713,10,20,1,0.001
kodim01.png,137.29942615093057,91.71428571428571,1.0,38.25816796048581,0.982193120425328,10,20,1,0.001
kodim01.png,137.29942615093057,109.85714285714286,0.5,30.909951855605616,0.9802920284011307,10,20,1,0.001
kodim01.png,137.29942615093057,109.85714285714286,0.55,31.536987126935287,0.9800599037686214,10,20,1,0.001
kodim01.png,137.29942615093057,109.85714285714286,0.6,32.221875902002886,0.9798718694687847,10,20,1,0.001
kodim01.png,137.29942615093057,109.85714285714286,0.65,32.94779421848423,0.9797169657658482,10,20,1,0.001
kodim01.png,137.29942615093057,109.85714285714286,0.7,33.70156458410568,0.9795823602227945,10,20,1,0.001
kodim01.png,137.29942615093057,109.85714285714286,0.75,34.462205745463194,0.9794240332738924,10,20,1,0.001
kodim01.png,137.29942615093057,109.85714285714286,0.8,35.2070258574937,0.9792468249193321,10,20,1,0.001
kodim01.png,137.29942615093057,109.85714285714286,0.8500000000000001,35.912508841509535,0.9791852843488005,10,20,1,0.001
kodim01.png,137.29942615093057,109.85714285714286,0.9,36.55741244284598,0.9794077313474946,10,20,1,0.001
kodim01.png,137.29942615093057,109.85714285714286,0.95,37.13546024513331,0.9800023305669355,10,20,1,0.001
kodim01.png,137.29942615093057,109.85714285714286,1.0,37.65377220388819,0.9809297036043372,10,20,1,0.001
kodim01.png,137.29942615093057,128.0,0.5,30.50538940128793,0.9813861772186809,10,20,1,0.001
kodim01.png,137.29942615093057,128.0,0.55,31.083686873478577,0.9810654518715588,10,20,1,0.001
kodim01.png,137.29942615093057,128.0,0.6,31.724568773066828,0.9807663230046118,10,20,1,0.001
kodim01.png,137.29942615093057,128.0,0.65,32.41039250705259,0.9804926258231236,10,20,1,0.001
kodim01.png,137.29942615093057,128.0,0.7,33.12189873887287,0.9802423357961395,10,20,1,0.001
kodim01.png,137.29942615093057,128.0,0.75,33.847860724095426,0.9800060537207163,10,20,1,0.001
kodim01.png,137.29942615093057,128.0,0.8,34.571794576251214,0.9797497672918095,10,20,1,0.001
kodim01.png,137.29942615093057,128.0,0.8500000000000001,35.27655609548509,0.9795018841655204,10,20,1,0.001
kodim01.png,137.29942615093057,128.0,0.9,35.943451460889435,0.9794163946867486,10,20,1,0.001
kodim01.png,137.29942615093057,128.0,0.95,36.55538084005615,0.9796430132730993,10,20,1,0.001
kodim01.png,137.29942615093057,128.0,1.0,37.10860045416013,0.9802189730725087,10,20,1,0.001
kodim01.png,137.29942615093057,146.14285714285714,0.5,30.191668170857817,0.9823370231498287,10,20,1,0.001
kodim01.png,137.29942615093057,146.14285714285714,0.55,30.722471785630198,0.9819719291813869,10,20,1,0.001
kodim01.png,137.29942615093057,146.14285714285714,0.6,31.325181775768062,0.9816085006122293,10,20,1,0.001
kodim01.png,137.29942615093057,146.14285714285714,0.65,31.978586032798752,0.9812438572634771,10,20,1,0.001
kodim01.png,137.29942615093057,146.14285714285714,0.7,32.661481093237974,0.9808943121471972,10,20,1,0.001
kodim01.png,137.29942615093057,146.14285714285714,0.75,33.35482750951929,0.9805619596599915,10,20,1,0.001
kodim01.png,137.29942615093057,146.14285714285714,0.8,34.051261862483344,0.9802386416120877,10,20,1,0.001
kodim01.png,137.29942615093057,146.14285714285714,0.8500000000000001,34.7392191345817,0.9799037950457209,10,20,1,0.001
kodim01.png,137.29942615093057,146.14285714285714,0.9,35.40608438856639,0.9796359288424675,10,20,1,0.001
kodim01.png,137.29942615093057,146.14285714285714,0.95,36.035766050512905,0.9795870255634871,10,20,1,0.001
kodim01.png,137.29942615093057,146.14285714285714,1.0,36.61506388348912,0.9798676527166317,10,20,1,0.001
kodim01.png,137.29942615093057,164.28571428571428,0.5,29.9485843380549,0.9831557401522002,10,20,1,0.001
kodim01.png,137.29942615093057,164.28571428571428,0.55,30.429794852248158,0.9827693843220091,10,20,1,0.001
kodim01.png,137.29942615093057,164.28571428571428,0.6,30.994478037100762,0.9823784728038344,10,20,1,0.001
kodim01.png,137.29942615093057,164.28571428571428,0.65,31.61953285039273,0.9819611461150314,10,20,1,0.001
kodim01.png,137.29942615093057,164.28571428571428,0.7,32.27941062400229,0.9815319473561521,10,20,1,0.001
kodim01.png,137.29942615093057,164.28571428571428,0.75,32.95203710795611,0.981114947705621,10,20,1,0.001
kodim01.png,137.29942615093057,164.28571428571428,0.8,33.6220913871944,0.9807122500579201,10,20,1,0.001
kodim01.png,137.29942615093057,164.28571428571428,0.8500000000000001,34.28765840615128,0.9803198003235221,10,20,1,0.001
kodim01.png,137.29942615093057,164.28571428571428,0.9,34.941512993271104,0.9799457631649883,10,20,1,0.001
kodim01.png,137.29942615093057,164.28571428571428,0.95,35.57316074987337,0.979706443983632,10,20,1,0.001
kodim01.png,137.29942615093057,164.28571428571428,1.0,36.1678290843317,0.9797432975743686,10,20,1,0.001
kodim01.png,137.29942615093057,182.42857142857142,0.5,29.762553364260697,0.9838645861140709,10,20,1,0.001
kodim01.png,137.29942615093057,182.42857142857142,0.55,30.192362048034607,0.9834638786112181,10,20,1,0.001
kodim01.png,137.29942615093057,182.42857142857142,0.6,30.71663547079023,0.9830667242202686,10,20,1,0.001
kodim01.png,137.29942615093057,182.42857142857142,0.65,31.31322695437511,0.9826286801753352,10,20,1,0.001
kodim01.png,137.29942615093057,182.42857142857142,0.7,31.953612921605377,0.982149939979938,10,20,1,0.001
kodim01.png,137.29942615093057,182.42857142857142,0.75,34.67782510940364,0.9865432812267191,20,20,1,0.001
kodim01.png,137.29942615093057,182.42857142857142,0.8,35.390635591697354,0.9860602237615651,20,20,1,0.001
kodim01.png,137.29942615093057,182.42857142857142,0.8500000000000001,36.02990009607495,0.9855102527902158,20,20,1,0.001
kodim01.png,137.29942615093057,182.42857142857142,0.9,34.54252725975238,0.9802847198896654,10,20,1,0.001
kodim01.png,137.29942615093057,182.42857142857142,0.95,35.16480726570392,0.9799216618379993,10,20,1,0.001
kodim01.png,137.29942615093057,182.42857142857142,1.0,35.76378659540745,0.979766360160844,10,20,1,0.001
kodim01.png,137.29942615093057,200.57142857142856,0.5,29.622726961719522,0.9844860142688048,10,20,1,0.001
kodim01.png,137.29942615093057,200.57142857142856,0.55,30.00105221059881,0.984069738713375,10,20,1,0.001
kodim01.png,137.29942615093057,200.57142857142856,0.6,30.48243681131366,0.9836744078599997,10,20,1,0.001
kodim01.png,137.29942615093057,200.57142857142856,0.65,31.048229073232456,0.98323695282631,10,20,1,0.001
kodim01.png,137.29942615093057,200.57142857142856,0.7,31.669363705966013,0.982736281741158,10,20,1,0.001
kodim01.png,137.29942615093057,200.57142857142856,0.75,34.3382455718718,0.986953099238478,20,20,1,0.001
kodim01.png,137.29942615093057,200.57142857142856,0.8,35.05767562621962,0.9864400444701499,20,20,1,0.001
kodim01.png,137.29942615093057,200.57142857142856,0.8500000000000001,35.70635937381401,0.9858725582617768,20,20,1,0.001
kodim01.png,137.29942615093057,200.57142857142856,0.9,36.27262477064666,0.985227619141504,20,20,1,0.001
kodim01.png,137.29942615093057,200.57142857142856,0.95,36.754086421383576,0.984532029194808,20,20,1,0.001
kodim01.png,137.29942615093057,200.57142857142856,1.0,35.400636614610924,0.9798847725993142,10,20,1,0.001
kodim01.png,137.29942615093057,218.71428571428572,0.5,29.519952229986906,0.9850382761841784,10,20,1,0.001
kodim01.png,137.29942615093057,218.71428571428572,0.55,29.84850079131202,0.9846029774402983,10,20,1,0.001
kodim01.png,137.29942615093057,218.71428571428572,0.6,30.28562665302237,0.9842092990018154,10,20,1,0.001
kodim01.png,137.29942615093057,218.71428571428572,0.65,30.817760185519866,0.9837834809136276,10,20,1,0.001
kodim01.png,137.29942615093057,218.71428571428572,0.7,31.417780515225864,0.9832820352282222,10,20,1,0.001
kodim01.png,137.29942615093057,218.71428571428572,0.75,34.03160682316397,0.9873431341406024,20,20,1,0.001
kodim01.png,137.29942615093057,218.71428571428572,0.8,34.75851430347461,0.986808093991656,20,20,1,0.001
kodim01.png,137.29942615093057,218.71428571428572,0.8500000000000001,35.41730623035708,0.9862210551168992,20,20,1,0.001
kodim01.png,137.29942615093057,218.71428571428572,0.9,35.99224719486892,0.9855661842085013,20,20,1,0.001
kodim01.png,137.29942615093057,218.71428571428572,0.95,36.48742348726076,0.984845254779255,20,20,1,0.001
kodim01.png,137.29942615093057,218.71428571428572,1.0,36.901174934607155,0.9841681662959185,20,20,1,0.001
kodim01.png,137.29942615093057,236.85714285714286,0.5,29.446539827097112,0.9855348881439708,10,20,1,0.001
kodim01.png,137.29942615093057,236.85714285714286,0.55,29.728328740989397,0.9850778607332313,10,20,1,0.001
kodim01.png,137.29942615093057,236.85714285714286,0.6,30.121228670110376,0.984681861458987,10,20,1,0.001
kodim01.png,137.29942615093057,236.85714285714286,0.65,30.617367329802974,0.9842709475825333,10,20,1,0.001
kodim01.png,137.29942615093057,236.85714285714286,0.7,31.19349117825407,0.9837826212944166,10,20,1,0.001
kodim01.png,137.29942615093057,236.85714285714286,0.75,33.751719807450314,0.9877086307621311,20,20,1,0.001
kodim01.png,137.29942615093057,236.85714285714286,0.8,34.48509107397954,0.9871625254111478,20,20,1,0.001
kodim01.png,137.29942615093057,236.85714285714286,0.8500000000000001,35.155852170360966,0.9865570138269636,20,20,1,0.001
kodim01.png,137.29942615093057,236.85714285714286,0.9,35.74223930286563,0.985892128422354,20,20,1,0.001
kodim01.png,137.29942615093057,236.85714285714286,0.95,36.24547969193077,0.9851589248936587,20,20,1,0.001
kodim01.png,137.29942615093057,236.85714285714286,1.0,36.67237115038949,0.9844192102736377,20,20,1,0.001
kodim01.png,137.29942615093057,255.0,0.5,29.396154600530807,0.9859855245498784,10,20,1,0.001
kodim01.png,137.29942615093057,255.0,0.55,29.63495988672602,0.9855058007962643,10,20,1,0.001
kodim01.png,137.29942615093057,255.0,0.6,29.9848911964413,0.9851026554571402,10,20,1,0.001
kodim01.png,137.29942615093057,255.0,0.65,30.443674677540375,0.9847050091061537,10,20,1,0.001
kodim01.png,137.29942615093057,255.0,0.7,30.993085932046426,0.9842372244757167,10,20,1,0.001
kodim01.png,137.29942615093057,255.0,0.75,33.49491126010528,0.9880467011170139,20,20,1,0.001
kodim01.png,137.29942615093057,255.0,0.8,34.23207314958352,0.9875008264629586,20,20,1,0.001
kodim01.png,137.29942615093057,255.0,0.8500000000000001,34.915606007303886,0.98688120187954,20,20,1,0.001
kodim01.png,137.29942615093057,255.0,0.9,35.51406268164282,0.986204957228272,20,20,1,0.001
kodim01.png,137.29942615093057,255.0,0.95,36.025831250273306,0.9854640541194726,20,20,1,0.001
kodim01.png,137.29942615093057,255.0,1.0,36.46190910068157,0.984689902383738,20,20,1,0.001
kodim01.png,171.37428268866321,1.0,0.5,55.17153426883731,0.9996332986593992,10,10,1,0.001
kodim01.png,171.37428268866321,1.0,0.55,57.08283716568523,0.9997402109505059,10,10,1,0.001
kodim01.png,171.37428268866321,1.0,0.6,58.93462951580885,0.9998138031459346,10,10,1,0.001
kodim01.png,171.37428268866321,1.0,0.65,60.698124183472984,0.9998641344358479,10,10,1,0.001
kodim01.png,171.37428268866321,1.0,0.7,62.353402666722474,0.9998986516487623,10,10,1,0.001
kodim01.png,171.37428268866321,1.0,0.75,63.887511746178525,0.9999225418903006,10,10,1,0.001
kodim01.png,171.37428268866321,1.0,0.8,65.29338443832913,0.9999393029343443,10,10,1,0.001
kodim01.png,171.37428268866321,1.0,0.8500000000000001,66.56909255990095,0.9999512569028945,10,10,1,0.001
kodim01.png,171.37428268866321,1.0,0.9,67.71710337459707,0.9999599378185131,10,10,1,0.001
kodim01.png,171.37428268866321,1.0,0.95,68.74339321443009,0.9999663611523547,10,10,1,0.001
kodim01.png,171.37428268866321,1.0,1.0,69.65643392569439,0.9999712036483833,10,10,1,0.001
kodim01.png,171.37428268866321,19.142857142857142,0.5,40.78078388243896,0.9850573386243688,10,10,1,0.001
kodim01.png,171.37428268866321,19.142857142857142,0.55,41.532833776401375,0.9876900724710783,10,10,1,0.001
kodim01.png,171.37428268866321,19.142857142857142,0.6,42.29482502948973,0.9901204903132622,10,10,1,0.001
kodim01.png,171.37428268866321,19.142857142857142,0.65,43.19107201610712,0.99221569021891,10,10,1,0.001
kodim01.png,171.37428268866321,19.142857142857142,0.7,44.148676814006464,0.9938771831420543,10,10,1,0.001
kodim01.png,171.37428268866321,19.142857142857142,0.75,44.92188437767552,0.9950710259340437,10,10,1,0.001
kodim01.png,171.37428268866321,19.142857142857142,0.8,45.3711204932864,0.9958658676946052,10,10,1,0.001
kodim01.png,171.37428268866321,19.142857142857142,0.8500000000000001,45.620368066138724,0.9963921745409974,10,10,1,0.001
kodim01.png,171.37428268866321,19.142857142857142,0.9,45.86666264536305,0.996772994348201,10,10,1,0.001
kodim01.png,171.37428268866321,19.142857142857142,0.95,46.20794133826826,0.9970858549154807,10,10,1,0.001
kodim01.png,171.37428268866321,19.142857142857142,1.0,46.65368401650585,0.9973665446178237,10,10,1,0.001
kodim01.png,171.37428268866321,37.285714285714285,0.5,35.10681190555736,0.9746181083321708,10,20,1,0.001
kodim01.png,171.37428268866321,37.285714285714285,0.55,35.97695309446958,0.9754574826282943,10,20,1,0.001
kodim01.png,171.37428268866321,37.285714285714285,0.6,36.791754458158096,0.9765865613395023,10,20,1,0.001
kodim01.png,171.37428268866321,37.285714285714285,0.65,39.78796974018478,0.9834762207875715,10,10,1,0.001
kodim01.png,171.37428268866321,37.285714285714285,0.7,40.2338731596888,0.9854242178162116,10,10,1,0.001
kodim01.png,171.37428268866321,37.285714285714285,0.75,40.8180062819683,0.987631945712707,10,10,1,0.001
kodim01.png,171.37428268866321,37.285714285714285,0.8,41.636520631460485,0.9898045975368388,10,10,1,0.001
kodim01.png,171.37428268866321,37.285714285714285,0.8500000000000001,42.57522176777133,0.991677297588222,10,10,1,0.001
kodim01.png,171.37428268866321,37.285714285714285,0.9,43.387178832413646,0.9931069313284309,10,10,1,0.001
kodim01.png,171.37428268866321,37.285714285714285,0.95,43.92614348090844,0.994121217061555,10,10,1,0.001
kodim01.png,171.37428268866321,37.285714285714285,1.0,44.26569844660793,0.9948332732172867,10,10,1,0.001
kodim01.png,171.37428268866321,55.42857142857143,0.5,33.311114552271434,0.976477771724781,10,20,1,0.001
kodim01.png,171.37428268866321,55.42857142857143,0.55,34.16843070913233,0.976730021597049,10,20,1,0.001
kodim01.png,171.37428268866321,55.42857142857143,0.6,35.041582903059364,0.9770065767915945,10,20,1,0.001
kodim01.png,171.37428268866321,55.42857142857143,0.65,35.88950119815115,0.9773802507310615,10,20,1,0.001
kodim01.png,171.37428268866321,55.42857142857143,0.7,36.66934147373362,0.9779609838752633,10,20,1,0.001
kodim01.png,171.37428268866321,55.42857142857143,0.75,37.3587663831268,0.9789005323229888,10,20,1,0.001
kodim01.png,171.37428268866321,55.42857142857143,0.8,37.96469067247983,0.9802698555277973,10,20,1,0.001
kodim01.png,171.37428268866321,55.42857142857143,0.8500000000000001,40.19322322112768,0.9867168204016784,10,10,1,0.001
kodim01.png,171.37428268866321,55.42857142857143,0.9,41.01352677426811,0.9887995279060137,10,10,1,0.001
kodim01.png,171.37428268866321,55.42857142857143,0.95,41.91131102301849,0.990634752947694,10,10,1,0.001
kodim01.png,171.37428268866321,55.42857142857143,1.0,42.6544793517672,0.9920607193268227,10,10,1,0.001
kodim01.png,171.37428268866321,73.57142857142857,0.5,32.19373759005783,0.9780505988267537,10,20,1,0.001
kodim01.png,171.37428268866321,73.57142857142857,0.55,32.96070088130317,0.9781223563365233,10,20,1,0.001
kodim01.png,171.37428268866321,73.57142857142857,0.6,33.77679188880454,0.9782121272351889,10,20,1,0.001
kodim01.png,171.37428268866321,73.57142857142857,0.65,34.61480667766743,0.9782899092348107,10,20,1,0.001
kodim01.png,171.37428268866321,73.57142857142857,0.7,35.43782583414985,0.9783565607040574,10,20,1,0.001
kodim01.png,171.37428268866321,73.57142857142857,0.75,36.21028499402162,0.978545510209336,10,20,1,0.001
kodim01.png,171.37428268866321,73.57142857142857,0.8,36.902923330983874,0.9790244199686402,10,20,1,0.001
kodim01.png,171.37428268866321,73.57142857142857,0.8500000000000001,37.51128736938475,0.9799136615596281,10,20,1,0.001
kodim01.png,171.37428268866321,73.57142857142857,0.9,38.05329057425887,0.9811970721981302,10,20,1,0.001
kodim01.png,171.37428268866321,73.57142857142857,0.95,38.53712596914276,0.982719082858189,10,20,1,0.001
kodim01.png,171.37428268866321,73.57142857142857,1.0,41.11578881014487,0.9891532061664902,10,10,1,0.001
kodim01.png,171.37428268866321,91.71428571428571,0.5,31.46420002041841,0.9794741816203462,10,20,1,0.001
kodim01.png,171.37428268866321,91.71428571428571,0.55,32.15258108635108,0.9793549307788195,10,20,1,0.001
kodim01.png,171.37428268866321,91.71428571428571,0.6,32.89427614615332,0.9792805767770804,10,20,1,0.001
kodim01.png,171.37428268866321,91.71428571428571,0.65,33.675615011740376,0.9792311351680364,10,20,1,0.001
kodim01.png,171.37428268866321,91.71428571428571,0.7,34.47231409313766,0.9791595408882255,10,20,1,0.001
kodim01.png,171.37428268866321,91.71428571428571,0.75,35.255681126304495,0.9790588030410406,10,20,1,0.001
kodim01.png,171.37428268866321,91.71428571428571,0.8,35.996235852351376,0.9790545365616508,10,20,1,0.001
kodim01.png,171.37428268866321,91.71428571428571,0.8500000000000001,36.66790330812804,0.9793222526276276,10,20,1,0.001
kodim01.png,171.37428268866321,91.71428571428571,0.9,37.263642494348524,0.9799813711284907,10,20,1,0.001
kodim01.png,171.37428268866321,91.71428571428571,0.95,37.79628098375538,0.9810165146779366,10,20,1,0.001
kodim01.png,171.37428268866321,91.71428571428571,1.0,38.269376750077335,0.9823010517358784,10,20,1,0.001
kodim01.png,171.37428268866321,109.85714285714286,0.5,30.944075517539495,0.980794729858926,10,20,1,0.001
kodim01.png,171.37428268866321,109.85714285714286,0.55,31.574723259830158,0.9805208442529115,10,20,1,0.001
kodim01.png,171.37428268866321,109.85714285714286,0.6,32.260821205042085,0.9802909051052975,10,20,1,0.001
kodim01.png,171.37428268866321,109.85714285714286,0.65,32.98536281268667,0.9800948748720566,10,20,1,0.001
kodim01.png,171.37428268866321,109.85714285714286,0.7,33.735959005926645,0.979921432624436,10,20,1,0.001
kodim01.png,171.37428268866321,109.85714285714286,0.75,34.49242519732411,0.9797249408666023,10,20,1,0.001
kodim01.png,171.37428268866321,109.85714285714286,0.8,35.232898021491145,0.9795083652264591,10,20,1,0.001
kodim01.png,171.37428268866321,109.85714285714286,0.8500000000000001,35.93392908539851,0.9794082794713864,10,20,1,0.001
kodim01.png,171.37428268866321,109.85714285714286,0.9,36.57421015566038,0.9795981321771289,10,20,1,0.001
kodim01.png,171.37428268866321,109.85714285714286,0.95,37.14837141708085,0.9801667655127186,10,20,1,0.001
kodim01.png,171.37428268866321,109.85714285714286,1.0,37.66534966468193,0.981071465767358,10,20,1,0.001
kodim01.png,171.37428268866321,128.0,0.5,30.55255498991444,0.9819836120221178,10,20,1,0.001
kodim01.png,171.37428268866321,128.0,0.55,31.134950943479947,0.9816144244745049,10,20,1,0.001
kodim01.png,171.37428268866321,128.0,0.6,31.77781934170593,0.981264337557191,10,20,1,0.001
kodim01.png,171.37428268866321,128.0,0.65,32.462525044581966,0.9809397710211362,10,20,1,0.001
kodim01.png,171.37428268866321,128.0,0.7,33.16986777643836,0.9806405514768227,10,20,1,0.001
kodim01.png,171.37428268866321,128.0,0.75,33.889844468691315,0.9803589782474524,10,20,1,0.001
kodim01.png,171.37428268866321,128.0,0.8,34.60707426976894,0.9800538467343107,10,20,1,0.001
kodim01.png,171.37428268866321,128.0,0.8500000000000001,35.305449281815044,0.9797677629437194,10,20,1,0.001
kodim01.png,171.37428268866321,128.0,0.9,35.966178547640844,0.9796429633003408,10,20,1,0.001
kodim01.png,171.37428268866321,128.0,0.95,36.57244127419596,0.9798387608118239,10,20,1,0.001
kodim01.png,171.37428268866321,128.0,1.0,37.12195699358408,0.9803909131537714,10,20,1,0.001
kodim01.png,171.37428268866321,146.14285714285714,0.5,30.252200054763925,0.9830225758398707,10,20,1,0.001
kodim01.png,171.37428268866321,146.14285714285714,0.55,30.786505642673987,0.9826058672518274,10,20,1,0.001
kodim01.png,171.37428268866321,146.14285714285714,0.6,31.391902398908012,0.9821857834856381,10,20,1,0.001
kodim01.png,171.37428268866321,146.14285714285714,0.65,34.03795530482441,0.9867843367889109,20,20,1,0.001
kodim01.png,171.37428268866321,146.14285714285714,0.7,34.825427038316406,0.9864138454626378,20,20,1,0.001
kodim01.png,171.37428268866321,146.14285714285714,0.75,35.5772184090587,0.9860099401253086,20,20,1,0.001
kodim01.png,171.37428268866321,146.14285714285714,0.8,36.26283422411275,0.9855378580137143,20,20,1,0.001
kodim01.png,171.37428268866321,146.14285714285714,0.8500000000000001,34.77713600380746,0.980211923198201,10,20,1,0.001
kodim01.png,171.37428268866321,146.14285714285714,0.9,35.43592530020883,0.9798989397024351,10,20,1,0.001
kodim01.png,171.37428268866321,146.14285714285714,0.95,36.05828203865709,0.9798126519677294,10,20,1,0.001
kodim01.png,171.37428268866321,146.14285714285714,1.0,36.63173612576806,0.9800660169545945,10,20,1,0.001
kodim01.png,171.37428268866321,164.28571428571428,0.5,30.023614852364094,0.9839220545745134,10,20,1,0.001
kodim01.png,171.37428268866321,164.28571428571428,0.55,30.506335926604233,0.9834823546332621,10,20,1,0.001
kodim01.png,171.37428268866321,164.28571428571428,0.6,31.07363745123926,0.9830319959447038,10,20,1,0.001
kodim01.png,171.37428268866321,164.28571428571428,0.65,33.627812604005015,0.9873612489701071,20,20,1,0.001
kodim01.png,171.37428268866321,164.28571428571428,0.7,34.40508946397208,0.9869465152450251,20,20,1,0.001
kodim01.png,171.37428268866321,164.28571428571428,0.75,35.15496081164858,0.9864895498918483,20,20,1,0.001
kodim01.png,171.37428268866321,164.28571428571428,0.8,35.8425404727974,0.9859831838470486,20,20,1,0.001
kodim01.png,171.37428268866321,164.28571428571428,0.8500000000000001,36.452998224452855,0.9853939510166291,20,20,1,0.001
kodim01.png,171.37428268866321,164.28571428571428,0.9,36.967335885176425,0.9847296565742135,20,20,1,0.001
kodim01.png,171.37428268866321,164.28571428571428,0.95,35.60211913141504,0.9799623864371769,10,20,1,0.001
kodim01.png,171.37428268866321,164.28571428571428,1.0,36.18907157800388,0.9799663271729696,10,20,1,0.001
kodim01.png,171.37428268866321,182.42857142857142,0.5,29.853641775706382,0.9847054200166054,10,20,1,0.001
kodim01.png,171.37428268866321,182.42857142857142,0.55,30.28179666993661,0.984249397650294,10,20,1,0.001
kodim01.png,171.37428268866321,182.42857142857142,0.6,30.807536736284508,0.9837915663351732,10,20,1,0.001
kodim01.png,171.37428268866321,182.42857142857142,0.65,33.273747334466265,0.9878887334562751,20,20,1,0.001
kodim01.png,171.37428268866321,182.42857142857142,0.7,34.039901795099645,0.9874564022526893,20,20,1,0.001
kodim01.png,171.37428268866321,182.42857142857142,0.75,34.79070957555537,0.9869592527693543,20,20,1,0.001
kodim01.png,171.37428268866321,182.42857142857142,0.8,35.48489321426855,0.9864177849255203,20,20,1,0.001
kodim01.png,171.37428268866321,182.42857142857142,0.8500000000000001,36.10009732290702,0.9858096334493416,20,20,1,0.001
kodim01.png,171.37428268866321,182.42857142857142,0.9,36.63144084278986,0.9851151515482911,20,20,1,0.001
kodim01.png,171.37428268866321,182.42857142857142,0.95,37.06901679520642,0.9844277772678975,20,20,1,0.001
kodim01.png,171.37428268866321,182.42857142857142,1.0,35.79053681476003,0.9800141097564028,10,20,1,0.001
kodim01.png,171.37428268866321,200.57142857142856,0.5,29.731428979431243,0.9853964355659367,10,20,1,0.001
kodim01.png,171.37428268866321,200.57142857142856,0.55,30.104214587911994,0.9849220145731471,10,20,1,0.001
kodim01.png,171.37428268866321,200.57142857142856,0.6,30.584887082599185,0.9844650982241506,10,20,1,0.001
kodim01.png,171.37428268866321,200.57142857142856,0.65,32.9654894072653,0.9883613811428027,20,20,1,0.001
kodim01.png,171.37428268866321,200.57142857142856,0.7,33.71630279601372,0.9879329667448881,20,20,1,0.001
kodim01.png,171.37428268866321,200.57142857142856,0.75,34.46814365308606,0.9874135176793446,20,20,1,0.001
kodim01.png,171.37428268866321,200.57142857142856,0.8,35.17030645323039,0.9868389297178694,20,20,1,0.001
kodim01.png,171.37428268866321,200.57142857142856,0.8500000000000001,35.79442106449781,0.9862103453024619,20,20,1,0.001
kodim01.png,171.37428268866321,200.57142857142856,0.9,36.33386828622787,0.9855027107228813,20,20,1,0.001
kodim01.png,171.37428268866321,200.57142857142856,0.95,36.788632399205085,0.984749768197565,20,20,1,0.001
kodim01.png,171.37428268866321,200.57142857142856,1.0,37.1621648801613,0.9841320445552033,20,20,1,0.001
kodim01.png,171.37428268866321,218.71428571428572,0.5,29.647544465858147,0.9860142403228278,10,20,1,0.001
